Series Name,Series Code,Country Name,Country Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,595.4913333,603.9774958,607.5899979,616.715148,635.3982039,668.3231725,687.8603163,713.7472108,759.910854,805.6064436,861.1224226,927.625512,998.9249072,1064.778029,1110.112677,1148.044652,1212.196578,1273.805269,1340.516705,1418.743375,1510.94449,1609.962683,1699.676203,1788.948503,1856.005199,1927.134271,2027.581844,2132.904538,2224.114043,2320.084314,2439.286557,2577.568853,2715.578874,2868.1368,3048.283276,3241.07649,3303.169498,3358.217348,3617.663115,3775.463756,4017.746041
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43205.72467,43036.18151,44466.28722,46021.59057,47671.56718,49598.12591,50174.75289,46862.8076,47162.73756,43320.17677,36938.16821,34663.64606,34098.711,34007.35294,34614.74826,34435.49445,35174.10199,36309.74384,35850.74331,37313.04849,36983.43106,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2137.389289,2189.265137,2118.820076,2323.206422,2589.20365,2732.87294,2436.012077,2153.457354,1836.980425,2041.604846,2426.415656,2632.246274,2540.267631,2569.984341,2685.986018,2840.01595,2927.08102,3128.108111,3237.9162,3309.631202,3227.849345,3272.154324,3483.099035,3462.979861,3417.794408,3378.434621,2922.468011,3051.48607,3099.960901,2888.763061,2072.090195
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1722.208068,1761.79476,1835.263718,1838.26526,1890.737173,1927.40471,1949.979062,1987.607737,2041.651724,2053.778394,2114.652609,2129.752498,2148.868234,2164.840308,2185.769271,2237.616415,2234.721484,2235.729565,2244.023644,2257.447621,2356.199604,1994.836633,1981.458,2014.728906,1950.162545,1362.173812,1197.958659,1103.456349,1079.329384,1069.786503,951.1303532,916.1299044,903.5336454,859.2093121,821.4555965
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Zambia,ZMB,1213.577218,1250.541503,1157.758144,1129.471635,1062.962931,1062.936002,1094.461959,1030.047182,977.75971,944.930594,931.8082636,910.9445424,908.6800428,939.5996794,905.7473802,878.589206,856.7617236,821.8501042,857.0396696,764.6394113,768.0352016,796.0180596,805.5324018,781.6633838,796.377986,804.4846342,822.0209353,833.0211775,863.6501907,895.4752585,929.0792559,968.563565,1013.085674,1053.586123,1110.719181,1183.417124,1208.464246,1258.789386,1280.770122,1299.012418,1295.877887,1303.575139,1308.768292,1321.250457,1301.18133,1228.735001,1269.108218,1298.84805,1330.859982,1346.276489
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Zimbabwe,ZWE,1659.33569,1617.081515,1468.211853,1407.934456,1431.605555,1546.45357,1634.023754,1612.99727,1577.482482,1493.349388,1542.758444,1523.277474,1490.6779,1553.328549,1587.433903,1652.721499,1699.299894,1503.06638,1496.83096,1633.132433,1620.5924,1759.043273,1772.602709,1788.437634,1745.336248,1676.492453,1689.285246,1524.301891,1250.281759,1164.950291,1088.076995,1037.69395,986.6958163,802.6350294,896.457891,1055.669926,1184.32961,1359.458296,1367.120401,1380.549271,1386.418559,1377.639277,1422.19346,1471.39489,1356.838211,1230.191557,1311.531,1368.498418,1417.557759,1420.803172
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Africa Eastern and Southern,AFE,1432.595729,1424.552475,1400.327157,1379.58687,1376.270407,1408.591095,1420.50787,1379.891733,1337.860562,1341.556485,1300.097663,1290.42447,1301.850808,1318.629309,1316.453767,1281.502503,1245.542514,1184.338276,1145.082712,1136.575445,1154.874942,1186.072964,1200.468423,1190.267441,1190.171103,1196.929766,1207.229159,1221.245925,1224.806285,1259.135921,1301.661617,1350.730577,1402.259248,1424.162197,1398.077727,1431.211958,1449.8535,1436.27451,1457.672907,1475.739039,1479.61526,1472.69923,1472.971152,1471.438317,1463.437891,1383.724119,1409.040699,1421.797169,1412.625384,1416.250369
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Africa Western and Central,AFW,1539.600159,1624.676201,1653.081106,1576.702412,1609.348386,1594.220818,1445.643296,1359.029326,1239.714774,1214.020199,1245.004657,1227.558276,1211.482408,1233.79899,1220.799967,1256.45955,1236.745887,1231.403446,1182.257933,1148.025964,1137.964123,1158.686147,1177.254397,1186.682122,1172.3508,1184.360138,1211.606574,1295.460247,1330.01535,1397.579893,1438.765737,1473.575757,1511.398028,1561.496903,1611.51321,1677.427937,1711.405763,1750.025891,1805.526433,1857.258755,1860.727694,1815.168693,1808.716493,1814.688734,1829.07062,1768.313565,1796.602085,1824.953296,1841.758346,1873.200724
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Arab World,ARB,4420.479137,4894.922937,5057.666003,5037.662119,5382.060207,5526.290469,5397.735597,4919.530661,4587.747867,4501.383155,4328.178549,4164.91195,4052.684237,4070.954423,4114.861326,4294.62754,4167.43156,4328.637464,4347.095253,4371.531905,4381.985279,4482.417184,4614.326131,4718.468562,4734.74738,4915.070984,4897.858682,4840.411002,4931.739099,5255.595388,5418.237516,5621.032892,5733.499951,5900.679148,5793.595217,5953.890883,6038.370511,6196.73883,6200.059175,6213.194853,6262.041685,6335.746273,6309.558822,6362.199762,6351.40327,5923.373507,6091.325443,6369.413205,6321.017591,6282.438024
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Caribbean small states,CSS,6193.441797,6473.224478,6857.032507,7349.457462,7838.969888,8184.63843,8154.706405,8141.857049,7786.71525,7876.065202,7897.602622,7933.717407,7884.010255,7962.88317,8161.909098,8093.946624,8044.744003,8156.594872,8131.088875,8340.089901,8525.837208,8868.445997,9199.571645,9574.709962,9985.119307,10372.10533,10514.77244,10852.14895,11428.53237,11879.25318,12497.38753,13401.59299,13831.99074,13979.63348,13436.70139,13604.5629,13630.096,14138.38389,14247.78311,14514.36553,14402.47258,13879.43941,13691.87347,13729.86964,13745.43244,12447.48159,13195.18152,15115.62831,16394.87078,18504.23218
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6751.304972,6032.200273,5753.134647,5768.796934,5982.680766,6333.354926,6631.842296,6792.736876,6983.357831,7127.697887,7450.847831,7730.935714,8057.208432,8405.616882,8923.843682,9387.575818,10036.52003,10712.59588,11177.00813,10792.83976,10998.67325,11421.81797,11544.54514,11662.01905,12076.2019,12596.94751,12991.5831,13696.48651,14427.21364,15039.08543,14633.64838,15748.7347,16406.37487,16514.44044,16859.84063
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Early-demographic dividend,EAR,1752.296304,1829.187778,1855.950787,1851.043683,1881.033379,1896.571427,1916.703328,1875.801013,1838.41326,1829.509258,1803.046016,1784.252867,1791.296226,1803.590124,1802.902462,1847.910152,1882.847558,1917.083583,1944.274851,1971.534056,1980.503374,2051.885486,2109.695515,2119.42689,2127.913705,2179.572271,2163.987139,2166.918777,2240.124385,2338.11436,2434.670723,2539.949098,2641.610699,2689.596865,2666.761559,2796.604839,2890.649666,2967.59849,3043.825254,3126.230974,3219.688272,3317.068159,3427.77882,3516.285357,3556.476507,3365.396817,3580.095191,3751.264867,3878.455903,3971.403825
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific,EAS,2168.98666,2222.359685,2302.304223,2399.151292,2502.915471,2558.707214,2637.250342,2702.508213,2776.973773,2904.202211,3023.841209,3123.578525,3266.11205,3458.338258,3579.935959,3705.259417,3830.463502,3940.732134,4054.962997,4214.421146,4399.976194,4592.348997,4724.54035,4694.928083,4823.161614,5037.748466,5158.275663,5341.965985,5565.002419,5848.896086,6151.462416,6501.305871,6935.23063,7188.388444,7324.395052,7827.325926,8194.570434,8551.143114,8930.665664,9288.667868,9657.528896,10035.45664,10468.11953,10903.06173,11285.32903,11233.19987,11916.65912,12249.79521,12737.68614,13212.16239
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),EAP,481.9787925,486.8077237,514.9399063,553.4972877,583.0836615,617.1122486,641.4597383,671.2929154,710.7383059,769.5947466,817.3923167,861.2861341,924.1079083,996.991896,1036.247714,1072.203943,1141.346555,1251.761037,1374.443593,1504.554087,1632.515956,1758.610212,1865.212553,1898.553564,1999.279902,2132.394104,2259.818286,2422.476717,2618.816094,2835.250834,3095.234802,3410.677497,3805.18152,4102.132884,4397.68611,4797.251885,5168.483217,5511.828544,5864.643037,6225.655885,6589.77384,6966.474296,7374.82657,7806.589374,8220.709596,8293.701079,8905.889562,9199.997031,9665.463585,10128.09026
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,488.3539103,493.2205627,521.6805035,560.6889099,590.614183,625.0404042,649.6668762,679.8356728,719.7356922,779.2949255,827.6586312,872.0625742,935.614054,1009.345232,1049.045961,1085.414956,1155.36417,1267.093972,1391.245727,1522.952371,1652.448826,1780.005014,1887.80933,1921.463591,2023.306342,2157.919959,2286.769748,2451.245674,2649.815095,2868.75132,3131.705449,3450.727567,3849.69334,4149.939825,4448.745163,4852.745542,5228.041611,5575.041867,5931.593452,6296.461967,6664.487165,7045.210473,7457.884241,7894.296529,8312.91754,8386.6414,9005.723492,9303.275352,9774.148668,10242.15352
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Euro area,EMU,17820.26631,18637.75105,19139.34796,19651.58452,20333.88604,20685.98445,20715.58182,20806.06122,21052.62449,21523.86287,21979.4429,22478.54822,22985.09832,23897.36406,24772.16026,25543.78376,26038.56618,26220.47118,25934.86344,26506.8522,27095.32632,27502.64526,28198.384,28984.49969,29782.97476,30849.34954,31420.16838,31562.39814,31625.27056,32175.91526,32573.6714,33494.93942,34321.2137,34291.78065,32642.98213,33250.79673,33905.25023,33521.83338,33412.14486,33838.9466,34467.57666,34998.59905,35837.16373,36360.47263,36884.86456,34605.7693,36782.72635,37922.85,37908.57669,38145.12217
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia,ECS,11819.7234,12252.96182,12518.32739,12817.42519,13205.55958,13309.67237,13292.19218,13340.25817,13522.08202,13799.453,14094.54464,14391.78351,14743.31767,15267.21309,15705.43138,15981.1959,15936.95084,15760.72401,15588.84924,15745.43302,16055.95103,16316.54354,16797.81126,17216.76626,17697.85329,18450.07628,18838.68321,19099.20325,19394.43958,19955.92603,20438.53259,21174.7018,21884.48757,22013.8387,20954.54555,21426.29723,21885.91778,21867.20283,21973.69518,22309.28779,22676.94946,23000.1153,23569.81604,23974.69266,24333.25318,22973.61253,24508.76403,25308.03065,25562.67206,25871.19136
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,3430.56505,3494.707203,3491.092343,3544.40162,3346.624921,3160.253542,3075.48632,2755.6769,2771.190432,2868.421633,3019.562525,3084.315433,3038.691624,3231.223507,3213.977101,3404.822715,3613.107871,3939.578221,4255.053851,4581.546484,4896.076777,5011.693085,4801.761557,5099.331193,5484.349727,5659.285107,5974.789871,6120.382034,6282.954184,6399.711232,6713.326866,6888.251098,6984.718293,6955.088132,7538.177065,7814.106346,8269.65589,8530.854495
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5448.823678,5334.902335,4995.307681,4500.524998,4278.203801,3909.285706,3901.504365,3936.584636,4050.026814,4024.778751,4123.782122,4429.994051,4548.30624,4778.647218,5072.884513,5468.110873,5827.091035,6278.756505,6757.454894,7042.674398,6688.535101,6974.545195,7354.231034,7571.499037,7785.796206,7926.829109,8004.56642,8112.5547,8421.432713,8698.329428,8894.088953,8746.454849,9395.169079,9622.947352,10043.49686,10389.26614
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,European Union,EUU,15327.08245,15991.76183,16383.46571,16805.24754,17381.50864,17659.30199,17682.56777,17772.6789,17982.24723,18395.23096,18777.50974,19209.68275,19641.14714,20385.91606,21106.35799,21728.51616,21982.14148,22115.96726,21912.87944,22448.83028,23016.95203,23419.83815,24012.48153,24695.40583,25395.41082,26362.90942,26896.98786,27128.25704,27281.90089,27882.9624,28331.97596,29243.04002,30056.57986,30142.6044,28769.76303,29351.71259,29973.07081,29700.61734,29666.1381,30115.80588,30769.09064,31305.57464,32133.73024,32719.6473,33290.54433,31437.89639,33484.67211,34539.75333,34564.09559,34859.59965
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Fragile and conflict affected situations,FCS,1735.784109,1848.34313,1895.666569,1846.515573,1914.18084,1969.795189,1801.625125,1747.507103,1628.156675,1572.04635,1601.260135,1562.949056,1549.94743,1570.67087,1550.990582,1587.74037,1459.385423,1426.008276,1361.23173,1278.570751,1241.182475,1254.673946,1283.327647,1316.502093,1326.256453,1366.918055,1391.233695,1422.770068,1403.21872,1524.673984,1575.675679,1627.496726,1684.913292,1727.966354,1736.665885,1813.49806,1771.350227,1825.159031,1843.991545,1844.026883,1818.812536,1817.705477,1823.82427,1833.489008,1835.375713,1704.909123,1709.487628,1698.511388,1698.401607,1687.58076
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),HPC,820.5739935,829.3480506,836.5642308,833.878268,815.0558626,800.7050263,805.6869276,790.3346302,771.7046881,760.1714632,751.2558294,753.8965669,757.6278516,746.4615527,736.9000713,709.7604353,694.6463862,666.3812606,648.109991,628.2288363,640.3168903,653.952735,671.1439999,675.3785579,676.7688287,677.5582118,683.4612406,690.0019094,696.7578379,716.6117646,735.9800776,756.9710278,776.4194764,797.7205143,803.3639747,829.7172811,843.927482,853.4785037,877.096553,900.1901524,917.9998018,931.6662071,950.2574234,962.5466698,977.9603569,953.5970868,967.5830789,989.7746103,998.1053335,1023.542822
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,High income,HIC,17043.00293,17745.62383,18289.90364,18918.23465,19534.43787,19631.453,19857.85843,19678.33341,20104.06616,20907.64181,21506.55582,22033.2472,22661.92565,23556.05301,24299.11688,24782.05798,24815.17737,25010.39066,25115.16139,25685.12544,26230.61787,26836.57567,27621.37239,28218.61905,29076.43827,30162.60659,30488.60422,30830.27345,31373.25155,32302.19293,33090.56392,33961.44502,34701.62209,34694.18832,33325.50455,34184.85884,34730.57603,35030.60695,35391.80471,35957.93859,36571.1929,37014.99954,37764.20302,38525.15605,39130.30153,37514.0231,39753.19225,40751.20025,41191.9725,41716.07546
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IBRD only,IBD,1630.428326,1699.561866,1745.891391,1784.259409,1836.304773,1894.276867,1900.031457,1917.541797,1913.701651,1971.046031,2021.125172,2060.141368,2120.287377,2165.428269,2194.48193,2198.763666,2187.812626,2188.26377,2236.238557,2284.427523,2343.496104,2438.042628,2534.525435,2568.513189,2631.415295,2753.404338,2819.838462,2916.832741,3057.433975,3255.237994,3452.890753,3700.649637,3991.682988,4185.87417,4260.128051,4546.654876,4786.106968,4992.883495,5197.203161,5391.635901,5572.514111,5770.53136,6015.939193,6260.140501,6461.742265,6337.545864,6783.294552,7003.871832,7305.867905,7579.455969
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA & IBRD total,IBT,1502.08297,1562.351005,1601.570754,1628.516108,1670.382257,1716.953784,1714.056047,1721.115051,1709.735203,1751.790184,1792.662336,1822.552473,1870.29276,1908.373201,1928.767514,1932.368279,1920.396123,1917.37276,1949.598499,1981.985409,2027.216494,2102.367713,2177.051241,2201.977862,2248.47924,2342.692635,2393.387289,2470.189865,2579.409717,2736.280019,2891.505695,3083.964456,3307.901978,3455.195163,3511.35486,3730.899001,3908.780154,4059.835844,4215.620422,4363.805648,4494.441197,4635.798603,4813.31983,4989.354772,5130.757407,5013.232635,5330.50444,5481.605687,5685.079082,5872.054067
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA blend,IDB,1410.090971,1462.150779,1495.689825,1457.489352,1490.859406,1497.878476,1394.952419,1336.614512,1257.961866,1237.77695,1272.17214,1269.779547,1274.384104,1311.237822,1312.241653,1349.047959,1334.491304,1334.923937,1296.212298,1273.385125,1267.84785,1292.66154,1289.513204,1290.914194,1283.657666,1294.798229,1311.152846,1360.499597,1387.349966,1452.739593,1501.611682,1548.539838,1590.585895,1614.09818,1665.480905,1719.991502,1748.979917,1786.636574,1848.23392,1914.219431,1947.836298,1953.475891,1968.276303,2003.845061,2023.814939,1955.545455,2017.41666,2064.468165,2081.067912,2121.51082
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA only,IDX,655.0803759,664.6742672,664.5059122,662.4148635,651.6305768,653.6354389,659.9412792,649.2610585,641.9294844,637.8156395,635.4753806,638.4689417,646.4010502,650.359262,642.2750643,634.6484143,631.5561577,622.8045374,619.880988,609.8681124,624.0590993,638.0574869,654.7486596,665.470776,674.6126265,687.696748,699.5207395,713.7309544,734.4780967,761.1201933,792.0435038,823.5404479,856.4989993,887.1062265,904.3473894,941.4119825,959.6479509,960.645749,986.5156482,1015.191748,1023.944111,1044.427424,1074.376125,1101.132734,1129.354994,1100.001333,1114.957421,1138.595433,1149.85875,1175.813786
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,IDA total,IDA,895.9013386,920.7718414,933.3975754,920.1442795,925.9863371,932.2624002,903.3308302,877.7066968,846.4062018,837.3078993,848.5717086,850.5661413,858.1498844,874.8661526,871.2090398,880.9820801,874.9001409,869.8686134,854.3486291,839.9892829,847.3036004,865.2899483,875.115639,882.7549617,886.253983,898.9262529,912.7596582,939.5174775,962.4443698,1003.042588,1040.494457,1077.565647,1114.097677,1142.65881,1172.514129,1216.300526,1238.699647,1252.795725,1291.45987,1333.295661,1350.628403,1365.345149,1389.398539,1418.704392,1443.345554,1399.719054,1430.617082,1461.961933,1474.408148,1504.67027
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Late-demographic dividend,LTE,1536.166993,1611.5622,1688.238896,1774.274751,1884.628003,1994.101709,1968.890808,1976.809161,1981.705405,2106.810105,2227.071587,2320.767736,2432.183971,2517.984195,2598.377557,2569.842143,2550.373377,2540.774007,2621.740088,2709.585221,2834.414468,2949.913573,3086.486958,3145.751828,3264.117442,3466.37584,3619.842723,3812.980537,4048.914893,4353.288196,4663.325401,5064.281268,5544.978053,5892.267032,6075.022852,6526.236008,6950.050055,7301.180367,7658.754684,8005.095782,8325.546645,8639.336211,9037.442015,9477.120409,9881.672137,9880.458102,10611.74686,10944.89962,11409.05697,11905.57069
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latin America & Caribbean,LCN,5312.558568,5473.795669,5611.446117,5734.100138,6020.992864,6279.972756,6220.194573,6077.58414,5813.858057,5913.950081,5973.834318,6058.059927,6135.645735,6053.693912,6041.0572,5906.303406,5969.595625,6014.735178,6170.167342,6382.891887,6329.661749,6471.255231,6712.607024,6805.365068,6748.0853,6890.95854,6826.519171,6766.974872,6844.498717,7127.177442,7318.938766,7604.13264,7906.019692,8100.698592,7827.87873,8237.787232,8508.791729,8635.252063,8781.618597,8809.130393,8758.631461,8647.127031,8730.57792,8794.512767,8782.943316,8144.086893,8670.661919,8961.377374,9100.39838,9242.341978
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latin America & Caribbean (excluding high income),LAC,5213.256633,5373.440324,5498.524371,5603.544351,5881.371221,6134.736091,6065.584461,5954.092581,5703.856912,5800.538182,5860.482599,5935.047123,6001.559865,5905.049569,5871.82882,5733.311823,5787.07186,5802.527592,5948.805959,6156.858113,6078.026396,6212.751478,6437.566009,6511.209716,6443.69091,6579.793881,6497.81648,6432.802587,6501.919252,6760.551574,6945.189159,7222.12289,7516.691612,7707.623623,7436.535503,7847.609458,8107.033278,8208.833132,8348.462173,8368.596176,8307.333696,8182.731561,8262.612076,8305.847898,8274.060934,7670.34419,8143.897611,8403.213432,8525.390689,8634.442852
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,5273.561386,5429.961446,5557.517554,5668.826547,5952.495788,6221.365504,6141.175741,5987.044303,5713.542418,5799.119468,5857.183619,5940.26224,6017.95168,5922.044017,5903.421253,5777.602606,5857.198559,5913.027177,6082.553484,6295.603588,6232.25696,6369.258776,6608.417077,6694.696592,6620.784234,6756.858325,6676.241286,6613.604526,6692.511407,6960.932885,7152.694604,7436.756744,7741.781865,7942.619995,7668.911494,8090.063857,8367.391952,8494.851711,8643.878347,8673.192742,8616.957534,8504.292376,8591.615571,8658.226791,8644.580349,8021.389201,8553.606268,8840.330816,8982.850442,9119.05416
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Least developed countries: UN classification,LDC,632.7288998,641.5608755,638.736571,633.1140056,627.8334343,625.8810791,627.1635705,618.2637559,612.1353623,609.9725444,604.2339122,608.8138429,618.5513438,619.8479467,615.1840982,600.3037504,596.4596265,583.1771393,565.4615007,553.7769556,570.2323868,586.4899796,602.2121058,610.7826236,619.9419016,631.5022592,646.7376665,664.561359,681.2071209,708.1602237,743.2794045,775.4263624,812.5871848,845.1904684,860.4289649,893.3992852,901.6468786,908.7019527,938.4453268,966.7060918,970.9165964,983.7392446,1004.429528,1026.538857,1053.517524,1027.579519,1032.243143,1057.291939,1064.934538,1080.982972
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Low & middle income,LMY,1270.614826,1321.472352,1353.402853,1374.242358,1407.447652,1443.300832,1440.583352,1450.626586,1442.562797,1478.667405,1513.180609,1536.14864,1573.898321,1604.933624,1620.609205,1637.591715,1652.774794,1691.805475,1744.766558,1802.551154,1853.308878,1935.672839,2011.353825,2044.592455,2085.850354,2167.966231,2212.813456,2284.719112,2385.264761,2531.528431,2679.563366,2859.145544,3069.274065,3207.000345,3290.131409,3509.960363,3682.206019,3830.532028,3991.038864,4142.602678,4282.046016,4428.347316,4605.068056,4776.423744,4915.108917,4808.933314,5113.307982,5266.51603,5468.476212,5649.384366
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Low income,LIC,..,..,..,..,..,741.3019865,746.9904208,740.6477227,727.6592097,704.6903587,700.88195,696.5241406,707.3640546,716.8576699,699.1085145,659.9467565,658.9901859,645.532375,625.9269211,617.9462276,630.0154832,643.4039767,665.9570155,678.8099009,676.0095893,677.7288965,686.3644292,702.0329365,719.9228556,740.0206956,764.0635221,781.7343267,801.1619755,817.5467651,821.9904938,850.9953544,826.188859,767.6488355,766.467472,771.1614627,736.645564,722.7578287,716.0415725,715.5376434,719.2658579,691.8719631,681.8702274,688.2627982,668.457227,665.6110559
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Lower middle income,LMC,700.0307625,720.5470677,743.0262868,752.4260661,745.2957601,764.2025533,759.495929,756.615811,754.2516579,755.2239753,765.6822662,775.6064874,784.1921037,816.64326,826.6031192,847.2826095,845.1349281,856.6950148,857.2324291,871.7672306,896.5859155,933.1444694,949.9069651,972.2737216,1003.601509,1024.855527,1048.152748,1074.613416,1117.439747,1174.793649,1231.171139,1293.755479,1358.489862,1396.249915,1454.143453,1527.323922,1573.129147,1627.33736,1692.311441,1767.450842,1843.92246,1919.936419,1995.243392,2074.082599,2128.989697,2024.80614,2132.430997,2235.503317,2340.281676,2429.658724
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3888.626426,4294.260984,4323.577611,4182.452668,4282.174925,4209.691405,4099.618058,3921.135335,3782.901637,3667.372897,3573.160847,3409.128237,3337.27342,3311.619538,3338.161335,3505.479408,3483.464908,3596.239513,3584.906724,3600.972472,3624.676913,3717.326282,3778.605496,3842.777582,3856.914161,4007.864483,3992.692277,3983.85231,4075.670897,4296.096079,4416.55038,4568.718145,4693.693042,4783.884472,4723.906652,4850.366499,4922.32566,5006.120324,5018.471352,5071.935505,5108.831178,5241.373952,5270.565114,5323.203516,5312.460811,5043.759496,5223.076825,5451.274225,5460.82539,5462.000311
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2154.065593,2408.222956,2377.549012,2265.301226,2186.771778,2050.579906,1959.382334,2107.79405,2140.540967,2077.412889,2101.274813,2000.990055,1961.056439,1938.464412,1935.961517,2055.402587,2022.738154,2065.442466,2041.772073,2036.49759,2046.080674,2117.104331,2139.884694,2204.158021,2244.706057,2321.528273,2335.694295,2358.798116,2372.151423,2497.584007,2562.336909,2639.888212,2733.137547,2767.194676,2783.301849,2855.299226,2785.480596,2827.371634,2804.953992,2819.686117,2802.63135,2910.61822,2957.769066,2980.311279,2963.253981,2828.43091,2904.784511,2975.288099,3006.98995,3013.960288
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2140.783811,2393.374062,2362.889251,2251.333576,2173.288334,2037.936208,1947.300953,2094.797575,2127.342577,2064.603741,2088.318535,1988.652124,1948.964736,1926.512009,1924.024547,2053.974716,2021.520412,2064.399704,2040.952177,2035.910575,2045.222466,2117.10439,2138.730428,2201.718144,2241.602461,2320.804638,2336.861919,2362.146669,2374.281748,2498.047569,2561.889219,2640.539075,2734.204598,2767.731211,2782.933231,2854.829415,2783.2109,2824.638304,2801.576045,2816.940384,2799.454418,2906.720812,2954.318856,2977.300338,2960.375567,2827.774131,2903.752148,2974.404287,3007.833607,3020.725201
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Middle income,MIC,1305.374051,1358.908273,1392.780931,1416.258108,1452.611114,1490.729555,1487.464301,1498.343114,1490.736631,1530.379183,1567.411543,1592.209255,1631.90855,1664.539291,1682.281424,1702.365392,1718.795377,1761.661669,1820.11772,1882.994629,1937.293618,2025.393348,2105.870383,2141.756767,2187.299769,2276.208905,2325.000647,2402.823801,2511.495373,2669.195493,2828.945003,3023.694745,3251.703755,3402.178301,3494.912724,3733.965562,3926.248005,4095.540042,4273.355754,4441.192272,4599.808454,4765.163285,4964.019655,5157.639284,5316.311005,5210.066239,5553.006564,5729.396335,5963.200477,6172.982758
