Sending Country,Receiving Country,Year,Value,Unit,Source,Region
Costa Rica,Georgia,2020,0.007934,USD millions,Roland Kpodar (IMF),Asia
Cote d'Ivoire,Georgia,2018,0.071089,USD millions,Roland Kpodar (IMF),Asia
Cote d'Ivoire,Georgia,2019,0.040693,USD millions,Roland Kpodar (IMF),Asia
Cote d'Ivoire,Georgia,2020,0.01904,USD millions,Roland Kpodar (IMF),Asia
Croatia,Georgia,2018,0.042059,USD millions,Roland Kpodar (IMF),Asia
Croatia,Georgia,2019,0.044417,USD millions,Roland Kpodar (IMF),Asia
Croatia,Georgia,2020,0.060642,USD millions,Roland Kpodar (IMF),Asia
Cuba,Georgia,2018,0.000107,USD millions,Roland Kpodar (IMF),Asia
Cuba,Georgia,2019,0.0001,USD millions,Roland Kpodar (IMF),Asia
Cuba,Georgia,2020,0.000171,USD millions,Roland Kpodar (IMF),Asia
Curacao,Georgia,2018,0.00030000000000000003,USD millions,Roland Kpodar (IMF),Asia
Curacao,Georgia,2019,0.0003,USD millions,Roland Kpodar (IMF),Asia
Curacao,Georgia,2020,0.0008,USD millions,Roland Kpodar (IMF),Asia
Cyprus,Georgia,2018,11.699886,USD millions,Roland Kpodar (IMF),Asia
Cyprus,Georgia,2019,15.314171,USD millions,Roland Kpodar (IMF),Asia
Cyprus,Georgia,2020,13.021595,USD millions,Roland Kpodar (IMF),Asia
Czech Republic,Georgia,2018,2.149848,USD millions,Roland Kpodar (IMF),Asia
Czech Republic,Georgia,2019,4.116847,USD millions,Roland Kpodar (IMF),Asia
Czech Republic,Georgia,2020,4.957453,USD millions,Roland Kpodar (IMF),Asia
Denmark,Georgia,2018,0.687663,USD millions,Roland Kpodar (IMF),Asia
Denmark,Georgia,2019,0.621428,USD millions,Roland Kpodar (IMF),Asia
Denmark,Georgia,2020,0.670052,USD millions,Roland Kpodar (IMF),Asia
Djibouti,Georgia,2018,0.029613,USD millions,Roland Kpodar (IMF),Asia
Djibouti,Georgia,2019,0.034311,USD millions,Roland Kpodar (IMF),Asia
Djibouti,Georgia,2020,0.0069759999999999996,USD millions,Roland Kpodar (IMF),Asia
Dominica,Georgia,2018,0.055249,USD millions,Roland Kpodar (IMF),Asia
Dominica,Georgia,2019,0.042187999999999996,USD millions,Roland Kpodar (IMF),Asia
Dominica,Georgia,2020,0.111658,USD millions,Roland Kpodar (IMF),Asia
Dominican Republic,Georgia,2018,0.103354,USD millions,Roland Kpodar (IMF),Asia
Dominican Republic,Georgia,2019,0.072011,USD millions,Roland Kpodar (IMF),Asia
Dominican Republic,Georgia,2020,0.009455999999999999,USD millions,Roland Kpodar (IMF),Asia
Ecuador,Georgia,2018,0.01603,USD millions,Roland Kpodar (IMF),Asia
Ecuador,Georgia,2019,0.024336,USD millions,Roland Kpodar (IMF),Asia
Ecuador,Georgia,2020,0.051988,USD millions,Roland Kpodar (IMF),Asia
Egypt. Arab Rep.,Georgia,2018,1.096287,USD millions,Roland Kpodar (IMF),Asia
Egypt. Arab Rep.,Georgia,2019,1.241829,USD millions,Roland Kpodar (IMF),Asia
Egypt. Arab Rep.,Georgia,2020,1.034936,USD millions,Roland Kpodar (IMF),Asia
El Salvador,Georgia,2018,0.001971,USD millions,Roland Kpodar (IMF),Asia
El Salvador,Georgia,2019,0.003496,USD millions,Roland Kpodar (IMF),Asia
El Salvador,Georgia,2020,0.003373,USD millions,Roland Kpodar (IMF),Asia
Equatorial Guinea,Georgia,2018,0.002162,USD millions,Roland Kpodar (IMF),Asia
Equatorial Guinea,Georgia,2019,0.002054,USD millions,Roland Kpodar (IMF),Asia
Equatorial Guinea,Georgia,2020,0.007004999999999999,USD millions,Roland Kpodar (IMF),Asia
Eritrea,Georgia,2018,0.00044,USD millions,Roland Kpodar (IMF),Asia
Eritrea,Georgia,2019,0.000666,USD millions,Roland Kpodar (IMF),Asia
Eritrea,Georgia,2020,0.003055,USD millions,Roland Kpodar (IMF),Asia
Estonia,Georgia,2018,1.016705,USD millions,Roland Kpodar (IMF),Asia
Estonia,Georgia,2019,1.257937,USD millions,Roland Kpodar (IMF),Asia
Estonia,Georgia,2020,1.047069,USD millions,Roland Kpodar (IMF),Asia
Eswatini,Georgia,2018,0.02656,USD millions,Roland Kpodar (IMF),Asia
Eswatini,Georgia,2019,0.016641,USD millions,Roland Kpodar (IMF),Asia
Eswatini,Georgia,2020,0.031555,USD millions,Roland Kpodar (IMF),Asia
Ethiopia,Georgia,2018,0.002055,USD millions,Roland Kpodar (IMF),Asia
Ethiopia,Georgia,2019,0.001111,USD millions,Roland Kpodar (IMF),Asia
Ethiopia,Georgia,2020,0.000119,USD millions,Roland Kpodar (IMF),Asia
Faroe Islands,Georgia,2018,0.000113,USD millions,Roland Kpodar (IMF),Asia
Faroe Islands,Georgia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Faroe Islands,Georgia,2020,0.003895,USD millions,Roland Kpodar (IMF),Asia
Fiji,Georgia,2018,0.0075239999999999994,USD millions,Roland Kpodar (IMF),Asia
Fiji,Georgia,2019,0.011948,USD millions,Roland Kpodar (IMF),Asia
Fiji,Georgia,2020,0.002718,USD millions,Roland Kpodar (IMF),Asia
Finland,Georgia,2018,0.381276,USD millions,Roland Kpodar (IMF),Asia
Finland,Georgia,2019,0.579338,USD millions,Roland Kpodar (IMF),Asia
Finland,Georgia,2020,0.603868,USD millions,Roland Kpodar (IMF),Asia
France,Georgia,2018,19.437916,USD millions,Roland Kpodar (IMF),Asia
France,Georgia,2019,26.370867,USD millions,Roland Kpodar (IMF),Asia
France,Georgia,2020,28.145977000000002,USD millions,Roland Kpodar (IMF),Asia
French Polynesia,Georgia,2018,0.002865,USD millions,Roland Kpodar (IMF),Asia
French Polynesia,Georgia,2019,0.008878,USD millions,Roland Kpodar (IMF),Asia
French Polynesia,Georgia,2020,0.001857,USD millions,Roland Kpodar (IMF),Asia
Gabon,Georgia,2018,0.006325,USD millions,Roland Kpodar (IMF),Asia
Gabon,Georgia,2019,0.001487,USD millions,Roland Kpodar (IMF),Asia
Gabon,Georgia,2020,0.005028,USD millions,Roland Kpodar (IMF),Asia
Gambia. The,Georgia,2018,0.001611,USD millions,Roland Kpodar (IMF),Asia
Gambia. The,Georgia,2019,0.00045000000000000004,USD millions,Roland Kpodar (IMF),Asia
Gambia. The,Georgia,2020,0.000109,USD millions,Roland Kpodar (IMF),Asia
Germany,Georgia,2018,41.461484999999996,USD millions,Roland Kpodar (IMF),Asia
Germany,Georgia,2019,49.805836,USD millions,Roland Kpodar (IMF),Asia
Germany,Georgia,2020,74.154011,USD millions,Roland Kpodar (IMF),Asia
Ghana,Georgia,2018,0.019662,USD millions,Roland Kpodar (IMF),Asia
Ghana,Georgia,2019,0.012564,USD millions,Roland Kpodar (IMF),Asia
Ghana,Georgia,2020,0.046241000000000004,USD millions,Roland Kpodar (IMF),Asia
Gibraltar,Georgia,2018,0.025417,USD millions,Roland Kpodar (IMF),Asia
Gibraltar,Georgia,2019,0.021911,USD millions,Roland Kpodar (IMF),Asia
Gibraltar,Georgia,2020,0.020589,USD millions,Roland Kpodar (IMF),Asia
Greece,Georgia,2018,170.885796,USD millions,Roland Kpodar (IMF),Asia
Greece,Georgia,2019,192.545114,USD millions,Roland Kpodar (IMF),Asia
Greece,Georgia,2020,219.140555,USD millions,Roland Kpodar (IMF),Asia
Greenland,Georgia,2018,0.010449,USD millions,Roland Kpodar (IMF),Asia
Greenland,Georgia,2019,0.010484,USD millions,Roland Kpodar (IMF),Asia
Greenland,Georgia,2020,0.009038,USD millions,Roland Kpodar (IMF),Asia
Grenada,Georgia,2018,0.011515,USD millions,Roland Kpodar (IMF),Asia
Grenada,Georgia,2019,0.009829,USD millions,Roland Kpodar (IMF),Asia
Grenada,Georgia,2020,0.010135,USD millions,Roland Kpodar (IMF),Asia
Guam,Georgia,2018,0.003704,USD millions,Roland Kpodar (IMF),Asia
Guam,Georgia,2019,0.003868,USD millions,Roland Kpodar (IMF),Asia
Guam,Georgia,2020,0.007114,USD millions,Roland Kpodar (IMF),Asia
Guatemala,Georgia,2018,0.033565,USD millions,Roland Kpodar (IMF),Asia
Guatemala,Georgia,2019,0.013915,USD millions,Roland Kpodar (IMF),Asia
Guatemala,Georgia,2020,0.036718,USD millions,Roland Kpodar (IMF),Asia
Guinea,Georgia,2018,0.0398,USD millions,Roland Kpodar (IMF),Asia
Guinea,Georgia,2019,0.028919,USD millions,Roland Kpodar (IMF),Asia
Guinea,Georgia,2020,0.017371,USD millions,Roland Kpodar (IMF),Asia
Guinea-Bissau,Georgia,2018,0.003,USD millions,Roland Kpodar (IMF),Asia
Guinea-Bissau,Georgia,2019,0.001145,USD millions,Roland Kpodar (IMF),Asia
Guinea-Bissau,Georgia,2020,0.000346,USD millions,Roland Kpodar (IMF),Asia
Guyana,Georgia,2018,0.024718999999999998,USD millions,Roland Kpodar (IMF),Asia
Guyana,Georgia,2019,0.023067,USD millions,Roland Kpodar (IMF),Asia
Guyana,Georgia,2020,0.009615,USD millions,Roland Kpodar (IMF),Asia
Haiti,Georgia,2018,0.011463999999999998,USD millions,Roland Kpodar (IMF),Asia
Haiti,Georgia,2019,0.016552,USD millions,Roland Kpodar (IMF),Asia
Haiti,Georgia,2020,0.06564,USD millions,Roland Kpodar (IMF),Asia
Honduras,Georgia,2018,0.013103,USD millions,Roland Kpodar (IMF),Asia
Honduras,Georgia,2019,0.002849,USD millions,Roland Kpodar (IMF),Asia
Honduras,Georgia,2020,0.003371,USD millions,Roland Kpodar (IMF),Asia
Hong Kong SAR. China,Georgia,2018,0.213269,USD millions,Roland Kpodar (IMF),Asia
Hong Kong SAR. China,Georgia,2019,0.108266,USD millions,Roland Kpodar (IMF),Asia
Hong Kong SAR. China,Georgia,2020,0.065273,USD millions,Roland Kpodar (IMF),Asia
Hungary,Georgia,2018,0.240095,USD millions,Roland Kpodar (IMF),Asia
Hungary,Georgia,2019,0.439392,USD millions,Roland Kpodar (IMF),Asia
Hungary,Georgia,2020,0.71005,USD millions,Roland Kpodar (IMF),Asia
Iceland,Georgia,2018,1.457012,USD millions,Roland Kpodar (IMF),Asia
Iceland,Georgia,2019,1.342257,USD millions,Roland Kpodar (IMF),Asia
Iceland,Georgia,2020,1.315332,USD millions,Roland Kpodar (IMF),Asia
India,Georgia,2018,0.037916,USD millions,Roland Kpodar (IMF),Asia
India,Georgia,2019,0.025648,USD millions,Roland Kpodar (IMF),Asia
India,Georgia,2020,0.016235,USD millions,Roland Kpodar (IMF),Asia
Indonesia,Georgia,2018,0.067476,USD millions,Roland Kpodar (IMF),Asia
Indonesia,Georgia,2019,0.053373,USD millions,Roland Kpodar (IMF),Asia
Indonesia,Georgia,2020,0.027202999999999998,USD millions,Roland Kpodar (IMF),Asia
Iran. Islamic Rep.,Georgia,2018,0.093932,USD millions,Roland Kpodar (IMF),Asia
Iran. Islamic Rep.,Georgia,2019,0.07039,USD millions,Roland Kpodar (IMF),Asia
Iran. Islamic Rep.,Georgia,2020,0.073651,USD millions,Roland Kpodar (IMF),Asia
Iraq,Georgia,2018,9.742253,USD millions,Roland Kpodar (IMF),Asia
Iraq,Georgia,2019,8.760189,USD millions,Roland Kpodar (IMF),Asia
Iraq,Georgia,2020,6.948349,USD millions,Roland Kpodar (IMF),Asia
Ireland,Georgia,2018,7.9895369999999994,USD millions,Roland Kpodar (IMF),Asia
Ireland,Georgia,2019,9.611449,USD millions,Roland Kpodar (IMF),Asia
Ireland,Georgia,2020,14.645121999999999,USD millions,Roland Kpodar (IMF),Asia
Isle of Man,Georgia,2018,0.00235,USD millions,Roland Kpodar (IMF),Asia
Isle of Man,Georgia,2019,0.00022,USD millions,Roland Kpodar (IMF),Asia
Isle of Man,Georgia,2020,0.0044,USD millions,Roland Kpodar (IMF),Asia
Israel,Georgia,2018,151.426213,USD millions,Roland Kpodar (IMF),Asia
Israel,Georgia,2019,162.547994,USD millions,Roland Kpodar (IMF),Asia
Israel,Georgia,2020,156.806899,USD millions,Roland Kpodar (IMF),Asia
Italy,Georgia,2018,192.886534,USD millions,Roland Kpodar (IMF),Asia
Italy,Georgia,2019,239.173321,USD millions,Roland Kpodar (IMF),Asia
Italy,Georgia,2020,297.614759,USD millions,Roland Kpodar (IMF),Asia
Jamaica,Georgia,2018,0.003203,USD millions,Roland Kpodar (IMF),Asia
Jamaica,Georgia,2019,0.003603,USD millions,Roland Kpodar (IMF),Asia
Jamaica,Georgia,2020,0.055497000000000005,USD millions,Roland Kpodar (IMF),Asia
Japan,Georgia,2018,0.54489,USD millions,Roland Kpodar (IMF),Asia
Japan,Georgia,2019,0.408609,USD millions,Roland Kpodar (IMF),Asia
Japan,Georgia,2020,0.233031,USD millions,Roland Kpodar (IMF),Asia
Jordan,Georgia,2018,2.041227,USD millions,Roland Kpodar (IMF),Asia
Jordan,Georgia,2019,2.4916650000000002,USD millions,Roland Kpodar (IMF),Asia
Jordan,Georgia,2020,1.987508,USD millions,Roland Kpodar (IMF),Asia
Kazakhstan,Georgia,2018,16.097698,USD millions,Roland Kpodar (IMF),Asia
Kazakhstan,Georgia,2019,26.630537,USD millions,Roland Kpodar (IMF),Asia
Kazakhstan,Georgia,2020,19.659995,USD millions,Roland Kpodar (IMF),Asia
Kenya,Georgia,2018,0.047443,USD millions,Roland Kpodar (IMF),Asia
Kenya,Georgia,2019,0.036692,USD millions,Roland Kpodar (IMF),Asia
Kenya,Georgia,2020,0.043549,USD millions,Roland Kpodar (IMF),Asia
Kiribati,Georgia,2018,0.00244,USD millions,Roland Kpodar (IMF),Asia
Kiribati,Georgia,2019,0.001518,USD millions,Roland Kpodar (IMF),Asia
Kiribati,Georgia,2020,0.027630000000000002,USD millions,Roland Kpodar (IMF),Asia
Korea. Dem. People’s Rep.,Georgia,2018,0.005946,USD millions,Roland Kpodar (IMF),Asia
Korea. Dem. People’s Rep.,Georgia,2019,0.011085,USD millions,Roland Kpodar (IMF),Asia
Korea. Dem. People’s Rep.,Georgia,2020,0.0071589999999999996,USD millions,Roland Kpodar (IMF),Asia
Korea. Rep.,Georgia,2018,0.123014,USD millions,Roland Kpodar (IMF),Asia
Korea. Rep.,Georgia,2019,0.113999,USD millions,Roland Kpodar (IMF),Asia
Korea. Rep.,Georgia,2020,0.179609,USD millions,Roland Kpodar (IMF),Asia
Kuwait,Georgia,2018,2.212787,USD millions,Roland Kpodar (IMF),Asia
Kuwait,Georgia,2019,2.270359,USD millions,Roland Kpodar (IMF),Asia
Kuwait,Georgia,2020,1.724167,USD millions,Roland Kpodar (IMF),Asia
Kyrgyz Republic,Georgia,2018,11.098194,USD millions,Roland Kpodar (IMF),Asia
Kyrgyz Republic,Georgia,2019,28.761717,USD millions,Roland Kpodar (IMF),Asia
Kyrgyz Republic,Georgia,2020,8.265074,USD millions,Roland Kpodar (IMF),Asia
Lao PDR,Georgia,2018,0.066103,USD millions,Roland Kpodar (IMF),Asia
Lao PDR,Georgia,2019,0.102555,USD millions,Roland Kpodar (IMF),Asia
Lao PDR,Georgia,2020,0.010381000000000001,USD millions,Roland Kpodar (IMF),Asia
Latvia,Georgia,2018,0.918069,USD millions,Roland Kpodar (IMF),Asia
Latvia,Georgia,2019,1.094486,USD millions,Roland Kpodar (IMF),Asia
Latvia,Georgia,2020,1.075745,USD millions,Roland Kpodar (IMF),Asia
Lebanon,Georgia,2018,1.132749,USD millions,Roland Kpodar (IMF),Asia
Lebanon,Georgia,2019,1.806662,USD millions,Roland Kpodar (IMF),Asia
Lebanon,Georgia,2020,1.3735600000000001,USD millions,Roland Kpodar (IMF),Asia
Lesotho,Georgia,2018,0.000511,USD millions,Roland Kpodar (IMF),Asia
Lesotho,Georgia,2019,0.0002,USD millions,Roland Kpodar (IMF),Asia
Lesotho,Georgia,2020,0.0002,USD millions,Roland Kpodar (IMF),Asia
Liberia,Georgia,2018,0.016576,USD millions,Roland Kpodar (IMF),Asia
Liberia,Georgia,2019,0.039726,USD millions,Roland Kpodar (IMF),Asia
Liberia,Georgia,2020,0.013396,USD millions,Roland Kpodar (IMF),Asia
Libya,Georgia,2018,0.01227,USD millions,Roland Kpodar (IMF),Asia
Libya,Georgia,2019,0.015542,USD millions,Roland Kpodar (IMF),Asia
Libya,Georgia,2020,0.006745,USD millions,Roland Kpodar (IMF),Asia
Liechtenstein,Georgia,2018,0.007739,USD millions,Roland Kpodar (IMF),Asia
Liechtenstein,Georgia,2019,0.001101,USD millions,Roland Kpodar (IMF),Asia
Liechtenstein,Georgia,2020,0.00045799999999999997,USD millions,Roland Kpodar (IMF),Asia
Lithuania,Georgia,2018,1.297468,USD millions,Roland Kpodar (IMF),Asia
Lithuania,Georgia,2019,2.132522,USD millions,Roland Kpodar (IMF),Asia
Lithuania,Georgia,2020,2.651529,USD millions,Roland Kpodar (IMF),Asia
Luxembourg,Georgia,2018,0.138165,USD millions,Roland Kpodar (IMF),Asia
Luxembourg,Georgia,2019,0.075899,USD millions,Roland Kpodar (IMF),Asia
Luxembourg,Georgia,2020,0.098271,USD millions,Roland Kpodar (IMF),Asia
Macao SAR. China,Georgia,2018,0.016469,USD millions,Roland Kpodar (IMF),Asia
Macao SAR. China,Georgia,2019,0.043217,USD millions,Roland Kpodar (IMF),Asia
Macao SAR. China,Georgia,2020,0.017569,USD millions,Roland Kpodar (IMF),Asia
Madagascar,Georgia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Madagascar,Georgia,2019,0.00019,USD millions,Roland Kpodar (IMF),Asia
Madagascar,Georgia,2020,0.001474,USD millions,Roland Kpodar (IMF),Asia
Malawi,Georgia,2018,0.000583,USD millions,Roland Kpodar (IMF),Asia
Malawi,Georgia,2019,0.002671,USD millions,Roland Kpodar (IMF),Asia
Malawi,Georgia,2020,0.005633,USD millions,Roland Kpodar (IMF),Asia
Malaysia,Georgia,2018,0.052780999999999995,USD millions,Roland Kpodar (IMF),Asia
Malaysia,Georgia,2019,0.114259,USD millions,Roland Kpodar (IMF),Asia
Malaysia,Georgia,2020,0.03119,USD millions,Roland Kpodar (IMF),Asia
Maldives,Georgia,2018,0.073944,USD millions,Roland Kpodar (IMF),Asia
Maldives,Georgia,2019,0.0036969999999999998,USD millions,Roland Kpodar (IMF),Asia
Maldives,Georgia,2020,0.005478,USD millions,Roland Kpodar (IMF),Asia
Mali,Georgia,2018,0.005302,USD millions,Roland Kpodar (IMF),Asia
Mali,Georgia,2019,0.006142,USD millions,Roland Kpodar (IMF),Asia
Mali,Georgia,2020,0.017568,USD millions,Roland Kpodar (IMF),Asia
Malta,Georgia,2018,1.1044070000000001,USD millions,Roland Kpodar (IMF),Asia
Malta,Georgia,2019,1.347019,USD millions,Roland Kpodar (IMF),Asia
Malta,Georgia,2020,1.428956,USD millions,Roland Kpodar (IMF),Asia
Marshall Islands,Georgia,2018,0.005089,USD millions,Roland Kpodar (IMF),Asia
Marshall Islands,Georgia,2019,3e-05,USD millions,Roland Kpodar (IMF),Asia
Marshall Islands,Georgia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Mauritania,Georgia,2018,0.005236,USD millions,Roland Kpodar (IMF),Asia
Mauritania,Georgia,2019,0.008296999999999999,USD millions,Roland Kpodar (IMF),Asia
Mauritania,Georgia,2020,0.00379,USD millions,Roland Kpodar (IMF),Asia
Mauritius,Georgia,2018,0.001495,USD millions,Roland Kpodar (IMF),Asia
Mauritius,Georgia,2019,0.000954,USD millions,Roland Kpodar (IMF),Asia
Mauritius,Georgia,2020,0.004306,USD millions,Roland Kpodar (IMF),Asia
Mexico,Georgia,2018,0.08448900000000001,USD millions,Roland Kpodar (IMF),Asia
Mexico,Georgia,2019,0.087746,USD millions,Roland Kpodar (IMF),Asia
Mexico,Georgia,2020,0.071849,USD millions,Roland Kpodar (IMF),Asia
Micronesia. Fed. Sts.,Georgia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Micronesia. Fed. Sts.,Georgia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Micronesia. Fed. Sts.,Georgia,2020,0.00628,USD millions,Roland Kpodar (IMF),Asia
Moldova,Georgia,2018,0.787517,USD millions,Roland Kpodar (IMF),Asia
Moldova,Georgia,2019,1.348766,USD millions,Roland Kpodar (IMF),Asia
Moldova,Georgia,2020,2.477926,USD millions,Roland Kpodar (IMF),Asia
Monaco,Georgia,2018,0.00031,USD millions,Roland Kpodar (IMF),Asia
Monaco,Georgia,2019,0.003603,USD millions,Roland Kpodar (IMF),Asia
Monaco,Georgia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Mongolia,Georgia,2018,0.05354,USD millions,Roland Kpodar (IMF),Asia
Mongolia,Georgia,2019,0.060311000000000003,USD millions,Roland Kpodar (IMF),Asia
Mongolia,Georgia,2020,0.048834999999999996,USD millions,Roland Kpodar (IMF),Asia
Montenegro,Georgia,2018,0.014534,USD millions,Roland Kpodar (IMF),Asia
Montenegro,Georgia,2019,0.036764,USD millions,Roland Kpodar (IMF),Asia
Montenegro,Georgia,2020,0.033284,USD millions,Roland Kpodar (IMF),Asia
Morocco,Georgia,2018,0.003784,USD millions,Roland Kpodar (IMF),Asia
Morocco,Georgia,2019,0.005544,USD millions,Roland Kpodar (IMF),Asia
Morocco,Georgia,2020,0.041719,USD millions,Roland Kpodar (IMF),Asia
Mozambique,Georgia,2018,0.0009,USD millions,Roland Kpodar (IMF),Asia
Mozambique,Georgia,2019,0.004786,USD millions,Roland Kpodar (IMF),Asia
Mozambique,Georgia,2020,0.009824,USD millions,Roland Kpodar (IMF),Asia
Myanmar,Georgia,2018,0.0006,USD millions,Roland Kpodar (IMF),Asia
Myanmar,Georgia,2019,0.001575,USD millions,Roland Kpodar (IMF),Asia
Myanmar,Georgia,2020,0.00106,USD millions,Roland Kpodar (IMF),Asia
Namibia,Georgia,2018,0.002034,USD millions,Roland Kpodar (IMF),Asia
Namibia,Georgia,2019,0.000325,USD millions,Roland Kpodar (IMF),Asia
Namibia,Georgia,2020,0.0008,USD millions,Roland Kpodar (IMF),Asia
Nauru,Georgia,2018,0.006771,USD millions,Roland Kpodar (IMF),Asia
Nauru,Georgia,2019,0.00187,USD millions,Roland Kpodar (IMF),Asia
Nauru,Georgia,2020,0.001987,USD millions,Roland Kpodar (IMF),Asia
Nepal,Georgia,2018,0.000124,USD millions,Roland Kpodar (IMF),Asia
Nepal,Georgia,2019,0.000508,USD millions,Roland Kpodar (IMF),Asia
